Date,Time,BTC,ETH,ADA,LTC,USDT
05-02-2024,15:07:00,42926.5,2315.37,0.5009,67.72,0.9989
05-02-2024,15:08:01,42926.5,2315.37,0.5007,67.72,0.9989
05-02-2024,15:09:00,42926.5,2315.37,0.5005,67.72,0.9989
05-02-2024,15:09:59,42926.5,2315.37,0.5005,67.72,0.9989
05-02-2024,15:11:00,42915.9,2314.01,0.5007,67.57,0.999
05-02-2024,15:11:59,42915.9,2314.01,0.5009,67.57,0.999
05-02-2024,15:12:59,42915.9,2314.01,0.5006,67.57,0.999
05-02-2024,15:13:59,42915.9,2314.01,0.5008,67.57,0.999
05-02-2024,15:14:59,42915.9,2314.01,0.5006,67.57,0.9991
05-02-2024,15:15:59,42931.1,2313.73,0.5006,67.75,0.9991
05-02-2024,15:17:01,42931.1,2313.73,0.5005,67.75,0.9991
05-02-2024,15:18:00,42931.1,2313.73,0.501,67.75,0.9991
05-02-2024,15:18:59,42931.1,2313.73,0.5007,67.75,0.9991
05-02-2024,15:20:00,42931.1,2313.73,0.5007,67.75,0.9991
05-02-2024,15:21:00,42960.2,2314.94,0.5007,67.76,0.9991
05-02-2024,15:22:00,42960.2,2314.94,0.5007,67.76,0.9991
05-02-2024,15:22:59,42960.2,2314.94,0.5008,67.76,0.9991
05-02-2024,15:23:59,42960.2,2314.94,0.5007,67.76,0.9991
05-02-2024,15:25:00,42960.2,2314.94,0.5013,67.76,0.9991
05-02-2024,15:25:59,42991.9,2315.52,0.501,67.81,0.9991
05-02-2024,15:26:59,42991.9,2315.52,0.5013,67.81,0.9991
05-02-2024,15:27:59,42991.9,2315.52,0.5012,67.81,0.9989
05-02-2024,15:28:59,42991.9,2315.52,0.5013,67.81,0.999
05-02-2024,15:30:00,42991.9,2315.52,0.5016,67.81,0.999
05-02-2024,15:30:59,42992.8,2318.23,0.5014,67.84,0.999
05-02-2024,15:32:00,42992.8,2318.23,0.501,67.84,0.999
05-02-2024,15:33:00,42992.8,2318.23,0.5005,67.84,0.999
05-02-2024,15:34:00,42992.8,2318.23,0.5006,67.84,0.999
05-02-2024,15:34:59,42992.8,2318.23,0.501,67.84,0.999
05-02-2024,15:36:00,43143.5,2326.75,0.501,67.86,0.999
05-02-2024,15:36:59,43143.5,2326.75,0.5014,67.86,0.999
05-02-2024,15:37:59,43143.5,2326.75,0.5012,67.86,0.999
05-02-2024,15:38:59,43143.5,2326.75,0.5012,67.86,0.999
05-02-2024,15:40:01,43143.5,2326.75,0.503,67.86,0.999
05-02-2024,15:40:59,,2324.31,0.503,67.79,0.999
05-02-2024,15:41:59,,2324.31,0.5024,67.79,0.9991
05-02-2024,15:42:59,,2324.31,0.5023,67.79,0.9991
05-02-2024,15:44:00,43126.8,2324.31,0.5025,67.79,0.9991
05-02-2024,15:45:00,,2324.31,0.5026,67.79,0.9991
05-02-2024,15:45:59,43129.2,2324.71,0.5026,67.86,0.9991
05-02-2024,15:47:00,43129.2,2324.71,0.5025,67.86,0.9991
05-02-2024,15:47:59,43129.2,2324.71,0.5024,67.86,0.9991
05-02-2024,15:49:00,43129.2,2324.71,0.5024,67.86,0.9991
05-02-2024,15:49:59,43129.2,2324.71,0.5024,67.86,0.9991
05-02-2024,15:51:00,43170.8,2324.67,0.5031,67.94,0.9991
05-02-2024,15:51:59,43170.8,2324.67,0.503,67.94,0.9991
05-02-2024,15:52:59,43170.8,2324.67,0.503,67.94,0.9991
05-02-2024,15:54:00,43170.8,2324.67,0.5035,67.94,0.9991
05-02-2024,15:54:59,43170.8,2324.67,0.5038,67.94,0.9991
05-02-2024,15:56:00,43123.9,2323.65,0.5038,67.92,0.9991
05-02-2024,15:56:59,43123.9,2323.65,0.5036,67.92,0.9991
05-02-2024,15:57:59,43123.9,2323.65,0.5036,67.92,0.9991
05-02-2024,15:58:59,43123.9,2323.65,0.5036,67.92,0.9991
05-02-2024,15:59:59,43123.9,2323.65,0.5034,67.92,0.9992
05-02-2024,16:01:00,43133.5,2324.66,0.5034,67.94,0.9992
05-02-2024,16:02:00,43133.5,2324.66,0.5034,67.94,0.9992
05-02-2024,16:02:59,43133.5,2324.66,0.5036,67.94,0.9992
05-02-2024,16:03:59,43133.5,2324.66,0.5031,67.94,0.9992
05-02-2024,16:04:59,43133.5,2324.66,0.5031,67.94,0.9992
05-02-2024,16:05:59,43143.9,2323.78,0.5031,67.91,0.9991
05-02-2024,16:06:59,43143.9,2323.78,0.5033,67.91,0.9991
05-02-2024,16:08:00,43143.9,2323.78,0.5033,67.91,0.9991
05-02-2024,16:09:00,43143.9,2323.78,0.5034,67.91,0.9991
05-02-2024,16:09:59,43143.9,2323.78,0.5039,67.91,0.9991
05-02-2024,16:11:00,43149.8,2323.69,0.5039,67.96,0.9991
05-02-2024,16:11:59,43149.8,2323.69,0.5037,67.96,0.9991
05-02-2024,16:12:59,43149.8,2323.69,0.5041,67.96,0.9991
05-02-2024,16:14:00,43149.8,2323.69,0.5041,67.96,0.9992
05-02-2024,16:15:00,43149.8,2323.69,0.5042,67.96,0.9992
05-02-2024,16:15:59,43148.2,2323.53,0.5041,67.94,0.9991
05-02-2024,16:17:00,43148.2,2323.53,0.5041,67.94,0.9991
05-02-2024,16:17:59,43148.2,2323.53,0.5037,67.94,0.9991
05-02-2024,16:18:59,43148.2,2323.53,0.5039,67.94,0.9991
05-02-2024,16:20:00,43148.2,2323.53,0.5039,67.94,0.9991
05-02-2024,16:21:00,43153,2323.3,0.5047,67.93,0.9991
05-02-2024,16:21:59,43153,2323.3,0.5047,67.93,0.9991
05-02-2024,16:22:59,43153,2323.3,0.5044,67.93,0.9991
05-02-2024,16:24:00,43153,2323.3,0.5049,67.93,0.9991
05-02-2024,16:25:00,43153,2323.3,0.5045,67.93,0.9991
05-02-2024,16:26:00,43076,2320.77,0.5045,68.01,0.9991
05-02-2024,16:27:00,43076,2320.77,0.5046,68.01,0.9991
05-02-2024,16:27:59,43076,2320.77,0.5044,68.01,0.9991
05-02-2024,16:28:59,43076,2320.77,0.5042,68.01,0.9991
05-02-2024,16:29:59,43076,2320.77,0.504,68.01,0.9991
05-02-2024,16:30:59,43101.9,2320.67,0.5037,67.96,0.9991
06-02-2024,23:04:00,43202.9,2357.41,0.4987,68.15,0.9995
06-02-2024,23:04:59,43202.9,2357.41,0.4987,68.15,0.9995
06-02-2024,23:06:00,43180.3,2355.06,0.4985,68.13,0.9995
06-02-2024,23:07:00,43180.3,2355.06,0.498,68.13,0.9995
06-02-2024,23:08:00,43180.3,2355.06,0.4981,68.13,0.9995
06-02-2024,23:09:00,43180.3,2355.06,0.4983,68.13,0.9995
06-02-2024,23:10:00,43180.3,2355.06,0.4982,68.13,0.9995
06-02-2024,23:10:59,43164.8,2353.44,0.4983,68.14,0.9995
06-02-2024,23:12:00,43164.8,2353.44,0.4985,68.14,0.9995
06-02-2024,23:12:59,43164.8,2353.44,0.4985,68.14,0.9995
06-02-2024,23:13:59,43164.8,2353.44,0.499,68.14,0.9994
06-02-2024,23:15:00,43164.8,2353.44,0.4986,68.14,0.9994
06-02-2024,23:16:02,43190.9,2352.98,0.4989,68.14,0.9994
06-02-2024,23:16:59,43190.9,2352.98,0.4988,68.14,0.9994
06-02-2024,23:18:00,43190.9,2352.98,0.4988,68.14,0.9994
06-02-2024,23:18:59,43190.9,2352.98,0.4988,68.14,0.9994
06-02-2024,23:20:00,43190.9,2352.98,0.4988,68.14,0.9994
06-02-2024,23:21:00,43218.3,2355.01,0.4988,68.19,0.9994
06-02-2024,23:22:00,43218.3,2355.01,0.4985,68.19,0.9994
06-02-2024,23:23:00,43218.3,2355.01,0.4984,68.19,0.9995
06-02-2024,23:23:59,43218.3,2355.01,0.4986,68.19,0.9995
06-02-2024,23:24:59,43218.3,2355.01,0.4985,68.19,0.9995
06-02-2024,23:26:00,43159.1,2350.71,0.4984,68.11,0.9995
06-02-2024,23:27:00,43159.1,2350.71,0.4984,68.11,0.9995
06-02-2024,23:28:00,43159.1,2350.71,0.4983,68.11,0.9995
06-02-2024,23:29:00,43159.1,2350.71,0.4983,68.11,0.9995
06-02-2024,23:29:59,43159.1,2350.71,0.498,68.11,0.9995
06-02-2024,23:31:01,43170.1,2353.33,0.4977,68.12,0.9995
06-02-2024,23:31:59,43170.1,2353.33,0.4978,68.12,0.9995
06-02-2024,23:33:00,43170.1,2353.33,0.4978,68.12,0.9995
06-02-2024,23:34:01,43170.1,2353.33,0.4977,68.12,0.9995
06-02-2024,23:35:01,43170.1,2353.33,0.498,68.12,0.9995
06-02-2024,23:36:02,43209.9,2353.98,0.4981,68.17,0.9995
06-02-2024,23:36:59,43209.9,2353.98,0.498,68.17,0.9994
06-02-2024,23:37:59,43209.9,2353.98,0.498,68.17,0.9995
06-02-2024,23:38:59,43209.9,2353.98,0.4979,68.17,0.9995
06-02-2024,23:40:00,43209.9,2353.98,0.4989,68.17,0.9995
06-02-2024,23:40:59,43221.3,2355.42,0.499,68.24,0.9994
07-02-2024,14:21:00,42926.6,2361.8,0.4834,68.07,0.9992
07-02-2024,14:21:59,42926.6,2361.8,0.4833,68.07,0.9992
07-02-2024,14:22:59,42926.6,2361.8,0.483,68.07,0.9992
07-02-2024,14:24:00,42926.6,2361.8,0.483,68.07,0.9992
07-02-2024,14:25:00,42926.6,2361.8,0.4831,68.07,0.9992
07-02-2024,14:26:00,42915.2,2362.04,0.483,68,0.9992
07-02-2024,14:26:59,42915.2,2362.04,0.4836,68,0.9992
07-02-2024,14:28:00,42915.2,2362.04,0.4836,68,0.9993
07-02-2024,14:29:00,42915.2,2362.04,0.483,68,0.9993
07-02-2024,14:29:59,42915.2,2362.04,0.483,68,0.9993
07-02-2024,14:31:00,42915.7,2361.56,0.4833,68.02,0.9993
07-02-2024,14:32:00,42915.7,2361.56,0.4831,68.02,0.9993
07-02-2024,14:32:59,42915.7,2361.56,0.4831,68.02,0.9992
07-02-2024,14:34:00,42915.7,2361.56,0.4827,68.02,0.9993
07-02-2024,14:35:00,42915.7,2361.56,0.4824,68.02,0.9993
07-02-2024,14:35:59,42924.4,2361.3,0.482,68.07,0.9993
07-02-2024,14:36:59,42924.4,2361.3,0.4821,68.07,0.9993
07-02-2024,14:38:00,42924.4,2361.3,0.4821,68.07,0.9993
07-02-2024,14:39:00,42924.4,2361.3,0.4818,68.07,0.9993
07-02-2024,14:39:59,42924.4,2361.3,0.4818,68.07,0.9993
07-02-2024,14:41:15,,,0.4812,68.06,0.9993
07-02-2024,14:42:00,42905.6,2361.13,0.4812,68.06,0.9993
07-02-2024,14:43:00,42905.6,2361.13,0.481,68.06,0.9993
07-02-2024,14:43:59,42905.6,2361.13,0.4814,68.06,0.9993
07-02-2024,14:44:59,42905.6,2361.13,0.4813,68.06,0.9993
07-02-2024,14:46:00,42906.8,2361.77,0.4813,68.02,0.9993
07-02-2024,14:47:00,42906.8,2361.77,0.48,68.02,0.9992
07-02-2024,14:47:59,42906.8,2361.77,0.48,68.02,0.9992
07-02-2024,14:48:59,42906.8,2361.77,0.48,68.02,0.9992
07-02-2024,14:49:59,42906.8,2361.77,0.48,68.02,0.9992
07-02-2024,14:50:59,42928.8,2362.73,0.4806,68.02,0.9992
07-02-2024,14:51:59,42928.8,2362.73,0.4808,68.02,0.9992
07-02-2024,14:52:59,42928.8,2362.73,0.4806,68.02,0.9992
07-02-2024,14:54:00,42928.8,2362.73,0.4806,68.02,0.9992
07-02-2024,14:55:00,42928.8,2362.73,0.4812,68.02,0.9992
07-02-2024,14:55:59,42940.1,2364,0.481,68.03,0.9992
07-02-2024,14:57:00,42940.1,2364,0.481,68.03,0.9992
07-02-2024,14:57:59,42940.1,2364,0.481,68.03,0.9992
07-02-2024,14:58:59,42940.1,2364,0.481,68.03,0.9992
07-02-2024,15:00:00,42940.1,2364,0.481,68.03,0.9992
07-02-2024,15:00:59,42933.2,2363.39,0.481,68.03,0.9992
07-02-2024,15:02:00,42933.2,2363.39,0.4814,68.03,0.9992
07-02-2024,15:02:59,42933.2,2363.39,0.4813,68.03,0.9992
07-02-2024,15:04:00,42933.2,2363.39,0.481,68.03,0.9992
07-02-2024,15:04:59,42933.2,2363.39,0.481,68.03,0.9992
07-02-2024,15:05:59,43029.1,2369.98,0.4813,68.13,0.9992
07-02-2024,15:07:00,43029.1,2369.98,0.4813,68.13,0.9992
07-02-2024,15:07:59,43029.1,2369.98,0.4813,68.13,0.9992
07-02-2024,15:08:59,43029.1,2369.98,0.4813,68.13,0.9993
07-02-2024,15:09:59,43029.1,2369.98,0.4817,68.13,0.9993
07-02-2024,15:11:00,43108.7,2372.14,0.4817,68.2,0.9993
07-02-2024,15:12:00,43108.7,2372.14,0.4816,68.2,0.9993
07-02-2024,15:12:59,43108.7,2372.14,0.4819,68.2,0.9993
07-02-2024,15:13:59,43108.7,2372.14,0.4824,68.2,0.9993
07-02-2024,15:15:00,43108.7,2372.14,0.4806,68.2,0.9993
07-02-2024,15:15:59,43143.7,2371.48,0.4806,68.16,0.9993
07-02-2024,15:16:59,43143.7,2371.48,0.481,68.16,0.9993
07-02-2024,15:17:59,43143.7,2371.48,0.4811,68.16,0.9993
07-02-2024,15:19:00,43143.7,2371.48,0.4811,68.16,0.9993
07-02-2024,15:19:59,43143.7,2371.48,0.4812,68.16,0.9993
07-02-2024,15:21:00,43158.8,2370.88,0.4812,68.11,0.9993
07-02-2024,15:22:00,43158.8,2370.88,0.4818,68.11,0.9993
07-02-2024,15:22:59,43158.8,2370.88,0.4819,68.11,0.9993
07-02-2024,15:23:59,43158.8,2370.88,0.4822,68.11,0.9993
07-02-2024,15:25:00,43158.8,2370.88,0.4808,68.11,0.9993
07-02-2024,15:26:00,43127.1,2369.46,0.4808,68.08,0.9993
07-02-2024,15:27:05,43127.1,2369.46,0.4807,68.08,0.9993
07-02-2024,15:27:59,43127.1,2369.46,0.4808,68.08,0.9993
07-02-2024,15:28:59,43127.1,2369.46,0.4808,68.08,0.9993
07-02-2024,15:30:00,43127.1,2369.46,0.4803,68.08,0.9993
07-02-2024,15:30:59,43114.4,2369.88,0.4805,68.16,0.9993
07-02-2024,15:32:00,43114.4,2369.88,0.4806,68.16,0.9993
07-02-2024,15:32:59,43114.4,2369.88,0.481,68.16,0.9993
07-02-2024,15:33:59,43114.4,2369.88,0.4813,68.16,0.9993
07-02-2024,15:34:59,43114.4,2369.88,0.4812,68.16,0.9993
07-02-2024,15:36:00,43064.2,2367.17,0.4805,67.99,0.9993
07-02-2024,15:37:00,43064.2,2367.17,0.4805,67.99,0.9993
07-02-2024,15:38:00,43064.2,2367.17,0.4802,67.99,0.9993
07-02-2024,15:38:59,43064.2,2367.17,0.4802,67.99,0.9993
07-02-2024,15:39:59,43064.2,2367.17,0.4802,67.99,0.9993
07-02-2024,15:41:00,43100.6,2369.09,0.4802,68.1,0.9993
07-02-2024,15:42:00,43100.6,2369.09,0.4798,68.1,0.9993
07-02-2024,15:43:00,43100.6,2369.09,0.4801,68.1,0.9993
07-02-2024,15:43:59,43100.6,2369.09,0.4801,68.1,0.9993
07-02-2024,15:45:00,43100.6,2369.09,0.4802,68.1,0.9993
07-02-2024,15:45:59,43070.6,2367.09,0.4798,68.06,0.9993
07-02-2024,15:46:59,43070.6,2367.09,0.4805,68.06,0.9993
07-02-2024,15:47:59,43070.6,2367.09,0.4799,68.06,0.9993
07-02-2024,15:48:59,43070.6,2367.09,0.4802,68.06,0.9993
07-02-2024,15:49:59,43070.6,2367.09,0.4805,68.06,0.9993
07-02-2024,15:50:59,43069.2,2367.13,0.4806,68.04,0.9993
07-02-2024,15:52:00,43069.2,2367.13,0.4806,68.04,0.9994
07-02-2024,15:53:00,43069.2,2367.13,0.4806,68.04,0.9994
07-02-2024,15:53:59,43069.2,2367.13,0.4807,68.04,0.9994
07-02-2024,15:54:59,43069.2,2367.13,0.4808,68.04,0.9993
07-02-2024,15:55:59,43094.9,2368.76,0.4807,68.11,0.9993
07-02-2024,15:57:00,43094.9,2368.76,0.4808,68.11,0.9993
07-02-2024,15:57:59,43094.9,2368.76,0.4812,68.11,0.9994
07-02-2024,15:59:00,43094.9,2368.76,0.4813,68.11,0.9993
07-02-2024,16:00:00,43094.9,2368.76,0.4815,68.11,0.9993
07-02-2024,16:00:59,43076.4,2369.03,0.4815,68.12,0.9993
07-02-2024,16:01:59,43076.4,2369.03,0.4818,68.12,0.9993
07-02-2024,16:02:59,43076.4,2369.03,0.4819,68.12,0.9993
07-02-2024,16:04:00,43076.4,2369.03,0.4818,68.12,0.9993
07-02-2024,16:04:59,43076.4,2369.03,0.4814,68.12,0.9993
07-02-2024,16:05:59,43093.9,2369.3,0.4814,68.15,0.9993
07-02-2024,16:06:59,43093.9,2369.3,0.4814,68.15,0.9993
07-02-2024,16:07:59,43093.9,2369.3,0.482,68.15,0.9993
07-02-2024,16:08:59,43093.9,2369.3,0.4817,68.15,0.9994
07-02-2024,16:10:00,43093.9,2369.3,0.482,68.15,0.9994
07-02-2024,16:11:00,43035.7,2366.57,0.4817,68.03,0.9994
07-02-2024,16:11:59,43035.7,2366.57,0.4817,68.03,0.9994
07-02-2024,16:13:00,43035.7,2366.57,0.4822,68.03,0.9994
07-02-2024,16:14:00,43035.7,2366.57,0.4821,68.03,0.9994
07-02-2024,16:14:59,43035.7,2366.57,0.4825,68.03,0.9994
07-02-2024,16:15:59,43031,2366.1,0.4823,68.02,0.9994
07-02-2024,16:17:00,43031,2366.1,0.4827,68.02,0.9994
07-02-2024,16:18:00,43031,2366.1,0.4827,68.02,0.9994
07-02-2024,16:18:59,43031,2366.1,0.4824,68.02,0.9994
07-02-2024,16:19:59,43031,2366.1,0.4821,68.02,0.9994
07-02-2024,16:21:00,42995.3,2363.3,0.4821,67.97,0.9994
07-02-2024,16:21:59,42995.3,2363.3,0.4822,67.97,0.9994
07-02-2024,16:22:59,42995.3,2363.3,0.4816,67.97,0.9994
07-02-2024,16:24:00,42995.3,2363.3,0.4816,67.97,0.9994
07-02-2024,16:25:00,42995.3,2363.3,0.4813,67.97,0.9994
07-02-2024,16:26:00,42866,2355.94,0.4815,67.88,0.9994
07-02-2024,16:26:59,42866,2355.94,0.4814,67.88,0.9994
07-02-2024,16:27:59,42866,2355.94,0.4797,67.88,0.9994
07-02-2024,16:28:59,42866,2355.94,0.4797,67.88,0.9994
10-02-2024,08:52:51,47417,2510.05,0.542,71,1.0006
10-02-2024,08:55:19,47417,2510.05,0.5426,71,1.0006
10-02-2024,08:56:01,47489.4,2512,0.5425,71.04,1.0006
10-02-2024,08:57:01,47489.4,2512,0.5425,71.04,1.0006
10-02-2024,08:57:59,47489.4,2512,0.5426,71.04,1.0006
10-02-2024,08:59:00,47489.4,2512,0.5426,71.04,1.0006
10-02-2024,09:00:00,47489.4,2512,0.5427,71.04,1.0006
10-02-2024,09:01:00,47494.4,2510.96,0.5427,71.01,1.0006
10-02-2024,09:01:59,47494.4,2510.96,0.5427,71.01,1.0006
10-02-2024,09:02:59,47494.4,2510.96,0.5425,71.01,1.0006
10-02-2024,09:04:00,47494.4,2510.96,0.5421,71.01,1.0005
10-02-2024,09:04:59,47494.4,2510.96,0.5425,71.01,1.0005
10-02-2024,09:06:00,47452.4,2511.92,0.5427,70.98,1.0005
10-02-2024,09:06:59,47452.4,2511.92,0.5426,70.98,1.0005
10-02-2024,09:07:59,47452.4,2511.92,0.5429,70.98,1.0005
10-02-2024,09:08:59,47452.4,2511.92,0.5437,70.98,1.0005
10-02-2024,09:10:00,47452.4,2511.92,0.5437,70.98,1.0005
10-02-2024,09:10:59,47429.3,2514.98,0.5439,70.99,1.0006
10-02-2024,09:11:58,47429.3,2514.98,0.5437,70.99,1.0006
10-02-2024,09:12:59,47429.3,2514.98,0.5435,70.99,1.0006
10-02-2024,09:13:59,47429.3,2514.98,0.5434,70.99,1.0006
10-02-2024,09:14:59,47429.3,2514.98,0.5432,70.99,1.0006
10-02-2024,09:16:00,47451.3,2514.54,0.5433,70.95,1.0006
10-02-2024,09:17:00,47451.3,2514.54,0.5428,70.95,1.0005
10-02-2024,09:18:00,47451.3,2514.54,0.5428,70.95,1.0006
10-02-2024,09:19:00,47451.3,2514.54,0.542,70.95,1.0006
10-02-2024,09:19:58,47451.3,2514.54,0.5414,70.95,1.0006
10-02-2024,09:21:00,47415.1,2512.38,0.5414,70.91,1.0006
10-02-2024,09:21:59,47415.1,2512.38,0.5418,70.91,1.0006
10-02-2024,09:23:00,47415.1,2512.38,0.5421,70.91,1.0006
10-02-2024,09:23:59,47415.1,2512.38,0.5419,70.91,1.0006
10-02-2024,09:24:59,47415.1,2512.38,0.542,70.91,1.0006
10-02-2024,09:25:59,47406.5,2512.13,0.5423,70.86,1.0006
12-02-2024,16:05:00,48022.6,2482.35,0.5351,70.7,1
12-02-2024,16:05:59,47998.1,2483.14,0.5354,70.68,1
12-02-2024,16:06:59,47998.1,2483.14,0.5353,70.68,1
12-02-2024,16:07:59,47998.1,2483.14,0.5354,70.68,1
12-02-2024,16:08:59,47998.1,2483.14,0.5359,70.68,1
12-02-2024,16:10:00,47998.1,2483.14,0.5359,70.68,1
12-02-2024,16:10:59,47990.6,2483.73,0.536,70.68,1
12-02-2024,16:12:01,47990.6,2483.73,0.5357,70.68,1
12-02-2024,16:13:00,47990.6,2483.73,0.5358,70.68,1
12-02-2024,16:13:59,47990.6,2483.73,0.5359,70.68,1
12-02-2024,16:14:59,47990.6,2483.73,0.5359,70.68,1
12-02-2024,16:16:00,48002.9,2484.29,0.5358,70.79,1
12-02-2024,16:16:59,48002.9,2484.29,0.5358,70.79,1
12-02-2024,16:17:59,48002.9,2484.29,0.5354,70.79,1
12-02-2024,16:18:59,48002.9,2484.29,0.5357,70.79,1
12-02-2024,16:19:59,48002.9,2484.29,0.5357,70.79,1
12-02-2024,16:21:00,47958,2482.89,0.5357,70.77,1
12-02-2024,16:22:00,47958,2482.89,0.5354,70.77,1
12-02-2024,16:23:00,47958,2482.89,0.5353,70.77,1
12-02-2024,16:24:00,47958,2482.89,0.5349,70.77,1
12-02-2024,16:24:59,47958,2482.89,0.5338,70.77,1
12-02-2024,16:25:59,47915.6,2480.73,0.5339,70.72,0.9999
12-02-2024,16:26:59,47915.6,2480.73,0.5339,70.72,1
12-02-2024,16:28:00,47915.6,2480.73,0.5341,70.72,1
12-02-2024,16:29:00,47915.6,2480.73,0.534,70.72,1
12-02-2024,16:29:59,47915.6,2480.73,0.534,70.72,1
12-02-2024,16:31:00,47874,2480.71,0.534,70.81,1
12-02-2024,16:31:59,47874,2480.71,0.5343,70.81,1
12-02-2024,16:33:00,47874,2480.71,0.5341,70.81,1
12-02-2024,16:33:59,47874,2480.71,0.5346,70.81,1
12-02-2024,16:34:59,47874,2480.71,0.5346,70.81,1
12-02-2024,16:36:01,47846.4,2479.55,0.5342,70.77,1
12-02-2024,16:37:01,47846.4,2479.55,0.5341,70.77,1
12-02-2024,16:38:00,47846.4,2479.55,0.5341,70.77,1
12-02-2024,16:39:00,47846.4,2479.55,0.5342,70.77,1
12-02-2024,16:40:00,47846.4,2479.55,0.5342,70.77,1
12-02-2024,16:41:00,47861.3,2481.12,0.5337,70.79,1
12-02-2024,16:42:01,47861.3,2481.12,0.5337,70.79,1
12-02-2024,16:43:00,47861.3,2481.12,0.5338,70.79,1
12-02-2024,16:43:59,47861.3,2481.12,0.5338,70.79,1
12-02-2024,16:44:59,47861.3,2481.12,0.5333,70.79,1
12-02-2024,16:45:59,47854.5,2479.96,0.5333,70.79,1
12-02-2024,16:47:01,47854.5,2479.96,0.5331,70.79,1
17-02-2024,23:50:59,51183.7,2768.74,0.5823,69.53,1.0003
18-02-2024,10:26:01,51583.3,2797.07,0.6257,70.43,1.0004
18-02-2024,10:27:00,51583.3,2797.07,0.6262,70.43,1.0004
18-02-2024,11:44:00,51696.2,2806.16,0.6258,70.44,1.0003
18-02-2024,11:44:59,51696.2,2806.16,0.6258,70.44,1.0003
18-02-2024,11:45:59,51609.9,,0.6258,70.31,1.0003
18-02-2024,11:47:00,51609.9,,0.6254,70.31,1.0003
18-02-2024,11:48:00,51609.9,,0.6259,70.31,1.0003
18-02-2024,11:49:00,51609.9,,0.6262,70.31,1.0003
18-02-2024,11:50:00,51609.9,,0.6264,70.31,1.0003
18-02-2024,11:51:01,51598.1,,0.6259,70.32,1.0003
18-02-2024,11:52:01,51598.1,,0.626,70.32,1.0003
20-02-2024,19:34:00,52854.8,2996.75,0.6379,70.97,1.0002
20-02-2024,19:34:59,52854.8,2996.75,0.6378,70.97,1.0002
20-02-2024,19:36:00,52811.6,3003.42,0.6385,71.1,1.0001
20-02-2024,19:36:59,52811.6,3003.42,0.6382,71.1,1.0002
20-02-2024,19:37:59,52811.6,3003.42,0.6366,71.1,1.0002
20-02-2024,19:39:01,52811.6,3003.42,0.6356,71.1,1.0002
20-02-2024,19:40:00,52811.6,3003.42,0.6352,71.1,1.0002
20-02-2024,19:40:59,52412,2979.91,0.6349,70.74,1.0002
20-02-2024,19:41:59,52412,2979.91,0.6362,70.74,1.0001
20-02-2024,19:42:59,52412,2979.91,0.6345,70.74,1.0001
20-02-2024,19:43:58,52412,2979.91,0.6345,70.74,1.0001
20-02-2024,19:44:59,52412,2979.91,0.634,70.74,1.0001
20-02-2024,19:46:00,52248.8,2972.34,0.6346,70.55,1.0002
20-02-2024,19:47:00,52248.8,2972.34,0.6351,70.55,1.0001
20-02-2024,19:48:00,52248.8,2972.34,0.6341,70.55,1.0001
20-02-2024,19:49:00,52248.8,2972.34,0.6331,70.55,1.0002
20-02-2024,19:50:00,52248.8,2972.34,0.6328,70.55,1.0002
20-02-2024,19:51:00,52219.3,2975,0.6292,70.56,1.0002
20-02-2024,19:51:59,52219.3,2975,0.6292,70.56,1.0002
20-02-2024,19:52:59,52219.3,2975,0.6291,70.56,1.0001
20-02-2024,19:53:59,52219.3,2975,0.6283,70.56,1.0002
20-02-2024,19:54:59,52219.3,2975,0.6278,70.56,1.0002
20-02-2024,19:55:59,52083.5,2954.83,0.6276,70.12,1.0002
20-02-2024,19:56:59,52083.5,2954.83,0.628,70.12,1.0002
20-02-2024,19:58:00,52083.5,2954.83,0.6279,70.12,1.0002
20-02-2024,19:58:59,52083.5,2954.83,0.6279,70.12,1.0002
20-02-2024,20:00:00,52083.5,2954.83,0.6279,70.12,1.0002
20-02-2024,20:00:59,52300,2968.59,0.6272,70.41,1.0002
20-02-2024,20:01:59,52300,2968.59,0.6268,70.41,1.0002
20-02-2024,20:03:00,52300,2968.59,0.6268,70.41,1.0001
20-02-2024,20:04:01,52300,2968.59,0.6273,70.41,1.0001
20-02-2024,20:04:59,52300,2968.59,0.6276,70.41,1.0001
21-02-2024,18:26:00,51319.6,2921.17,0.5922,68.45,1.0002
21-02-2024,18:27:00,51319.6,2921.17,0.5921,68.45,1.0002
21-02-2024,18:27:59,51319.6,2921.17,0.5914,68.45,1.0002
21-02-2024,18:29:00,51319.6,2921.17,0.5912,68.45,1.0002
21-02-2024,18:30:01,51319.6,2921.17,0.5913,68.45,1.0002
21-02-2024,18:30:59,51327.2,2921.49,0.5914,68.5,1.0002
21-02-2024,18:32:00,51327.2,2921.49,0.5912,68.5,1.0002
21-02-2024,18:33:00,51327.2,2921.49,0.5915,68.5,1.0002
21-02-2024,18:33:59,51327.2,2921.49,0.5915,68.5,1.0001
21-02-2024,18:35:01,51327.2,2921.49,0.5915,68.5,1.0001
21-02-2024,18:35:59,51318.6,2921.02,0.5919,68.46,1.0001
21-02-2024,18:37:00,51318.6,2921.02,0.5918,68.46,1.0001
21-02-2024,18:37:59,51318.6,2921.02,0.5919,68.46,1.0001
21-02-2024,18:39:00,51318.6,2921.02,0.5921,68.46,1.0001
21-02-2024,18:40:01,51318.6,2921.02,0.5925,68.46,1.0001
